,dude_id,ef0.1,ef1,ef10,ef1_perc,ef2,ef5,engine,mse,rk,rk_active,rk_inactive,roc_auc,roc_log_auc,rp,rp_active,rp_inactive,rs,rs_active,rs_inactive,score
30,ace,16.7595459236,6.11774835863,2.01754385965,0.0429447852761,4.38326585695,3.15789473684,vina,17577.1741379,-0.0157763533128,-0.0147837315312,,0.566896980141,0.2113778309,-0.0204690607484,0.0351182378565,5.00364075717e-16,-0.0193600698181,-0.0262669713205,,pmf_score
31,ace,0.0,7.86567646109,3.94736842105,0.0552147239264,7.45155195682,4.56140350877,vina,32420.7225214,-0.0632157206309,0.0278556625692,,0.768208037146,0.317719991816,-0.0765053700454,0.0692367186434,-1.91008454783e-16,-0.0775691626793,0.054587505395,,g_score
32,ace,0.0,0.0,3.68243713978,0.0,2.18797745114,3.15637469124,dock,9365.02024239,-0.0640749692352,0.193463634899,,0.775197631611,0.283312016958,-0.0595375350792,0.270658728032,5.89332417177e-17,-0.0786409231753,0.279577863487,,d_score
33,ace,0.0,3.49028259271,1.40283319611,0.0239520958084,2.18797745114,1.40283319611,dock,924.827113138,-0.0125819770573,0.084513880732,,0.554118202525,0.175110951587,-0.00862986632014,0.190950364351,4.10017632313e-17,-0.015428110081,0.14481553305,,chemscore
34,ace,0.0,5.23542388906,2.36728101843,0.0359281437126,4.8135503925,3.33172884075,dock,16269.3553938,-0.0256558459605,0.0468483942916,,0.610137751944,0.230303348418,-0.0257007922603,0.126086513766,1.35975420725e-16,-0.0314729404335,0.0730902663801,,pmf_score
35,ace,0.0,5.23542388906,2.98102054173,0.0359281437126,6.56393235341,3.85779128929,dock,47804.6108982,-0.0518593119236,0.0468483942916,,0.722544784801,0.280726577537,-0.0571497579597,0.119534718594,1.81846341744e-16,-0.0636288911305,0.0717576702239,,g_score
36,aces,0.0,0.0,1.13102352029,0.0,0.904026852283,0.904422660887,dude,78026.4794239,-0.0287855338178,-0.00463692189741,,0.574191851646,0.167231513886,-0.00874212726018,-0.0298026884363,9.67334560595e-18,-0.0354225548313,-0.00813535692328,,d_score
37,aces,6.73598268739,4.05923847537,2.03584233653,0.0786026200873,3.72911076567,2.4419411844,dude,2181.96239879,-0.044833285792,-0.0198123026526,,0.615491450745,0.218920499136,-0.0574634032514,-0.0394630400453,-3.36827930601e-16,-0.0551393996177,-0.0268099611059,,chemscore
38,aces,4.49065512493,7.44193720484,3.68713667616,0.144104803493,5.65016782677,4.92910350183,dude,12930.2612572,-0.0973232574611,-0.0489087305232,,0.750677550464,0.307262463585,-0.115230587779,-0.0591310881017,-3.62018300598e-16,-0.119703022219,-0.0742183335295,,pmf_score
39,aces,0.0,0.225513248632,0.565511760147,0.00436681222707,0.113003356535,0.452211330444,dude,75049.7828301,0.0128492765648,0.059149028106,,0.467162832857,0.11839979389,0.0160120646575,0.089849813335,-1.59105944304e-16,0.0157893082519,0.0872480514792,,g_score
40,aces,11.060518732,6.89486881994,2.53470220941,0.311688311688,4.59657921329,3.28359149856,vina,110820.404522,-0.10225005268,-0.0861069171939,,0.675014932193,0.257813809056,-0.0304689128553,-0.130023166945,2.45472482438e-17,-0.126558600297,-0.120548363105,,d_score
41,aces,8.29538904899,11.4914480332,3.97487391931,0.519480519481,8.47494292451,5.58786623439,vina,2897.94769759,-0.153195895722,-0.0991256020963,,0.762567715872,0.353061383252,-0.192635845914,-0.104083500662,-8.9941849564e-17,-0.189278966388,-0.142599006772,,chemscore
42,aces,22.121037464,16.0880272465,5.21342158982,0.727272727273,13.0715221378,8.1801753122,vina,21609.7659786,-0.179169580178,-0.144590855524,,0.806747149121,0.450795425511,-0.246101755669,-0.14524595261,-6.07364975327e-16,-0.221131172011,-0.215451994355,,pmf_score
43,aces,16.590778098,8.90587222576,3.05316402498,0.402597402597,6.60758261911,4.66615634006,vina,103069.337444,-0.105811563413,-0.0697167267143,,0.681339340027,0.291439442431,-0.138518089196,-0.0762663420587,-2.48072358605e-16,-0.130927058164,-0.100162859189,,g_score
44,aces,0.0,1.67067307692,2.00637517291,0.01953125,2.00480769231,1.80573765562,dock,16504.1455938,-0.048007298523,0.0584968734009,,0.658537121073,0.21615291823,-0.0507415957223,0.0441653543789,-2.21832547538e-17,-0.0589994866711,0.08435355586,,d_score
45,aces,13.1597633136,11.3605769231,3.41083779395,0.1328125,7.85216346154,5.21657544957,dock,2918.68130594,-0.0667829677376,-0.097134946643,,0.720015935806,0.307749452829,-0.0818990029843,-0.11738196218,-6.4632364807e-16,-0.0819796418381,-0.146009221506,,chemscore
46,aces,16.449704142,6.68269230769,3.5111565526,0.078125,5.34615384615,4.48090455284,dock,19405.8411528,-0.0640684856087,-0.132309537185,,0.710957904148,0.282754202184,-0.0800645560676,-0.131803698498,8.94444846258e-16,-0.0786335332322,-0.195276873493,,pmf_score
47,aces,3.2899408284,1.67067307692,1.1035063451,0.01953125,1.33653846154,1.33758344861,dock,129144.904025,-0.0112026054607,0.052064691243,,0.537107974082,0.158731056317,-0.00903029983709,0.0946431035397,-3.42217960251e-17,-0.0137610834559,0.0790603444719,,g_score
48,ada,0.0,0.0,0.215053763441,0.0,0.0,0.0,dude,322764.252527,0.000502443590832,0.155576809419,,0.49927186053,0.121579600738,0.135823776152,0.0922646029481,1.08401721187e-16,0.00056116632388,0.231637302571,,d_score
49,ada,9.89247311828,7.41935483871,2.36559139785,0.125,3.74309793665,3.65591397849,dude,794.31775065,-0.00221915578824,-0.0220244278394,,0.506028202278,0.208810634487,-0.00413034535295,0.059079343219,0.0,-0.00268138139006,-0.00420806025414,,chemscore
50,ada,0.0,0.0,2.90322580645,0.0,1.60418482999,1.29032258065,dude,4818.70128562,-0.0687414507036,-0.0313965247923,,0.689483684723,0.234587713541,-0.0709124450327,-0.0181800289778,1.66729866006e-16,-0.0845560976494,-0.0386708799596,,pmf_score
51,ada,9.89247311828,4.23963133641,3.87096774194,0.0714285714286,5.34728276664,4.51612903226,dude,26873.6622144,-0.11057170874,-0.0904407355958,,0.804618880904,0.318980491544,-0.119189346424,-0.0696355355351,4.26070295978e-16,-0.135888673972,-0.126465640616,,g_score
52,ada,0.0,0.0,0.294117647059,0.0,0.0,0.588235294118,vina,7733.59397706,-0.0455425357604,0.033928625524,,0.703159859513,0.199029617902,-0.034977247763,0.14334582531,2.71331875236e-16,-0.0558609470376,0.0592909542375,,d_score
53,ada,0.0,0.0,0.882352941176,0.0,0.0,0.0,vina,952.350780881,0.0364698142847,0.0767858367122,,0.33747321685,0.0901924528282,0.0400293864857,0.155020167443,-2.7162891405e-16,0.0447209685907,0.119193155426,,chemscore
54,ada,0.0,2.91938997821,1.76470588235,0.0185185185185,1.45969498911,1.76470588235,vina,8133.08794574,0.00259105767734,-0.0446429283211,,0.488375560513,0.151995160618,-0.00222921051053,-0.00541527694148,3.35732469683e-16,0.0031885542681,-0.0438569687272,,pmf_score
55,ada,0.0,0.0,1.17647058824,0.0,0.0,0.588235294118,vina,34748.0416794,-0.0372932563185,-0.14464308776,,0.666094188332,0.189275747541,-0.0294551120595,-0.0966857522943,-4.15868442607e-16,-0.0457292057961,-0.209504892422,,g_score
56,ada,0.0,0.0,0.0,0.0,0.0,0.0,dock,9925.11309579,0.045416126666,-0.0196428884613,,0.295730217507,0.0584991018642,0.0422857193445,0.0159600033654,2.62896557521e-16,0.055706809008,-0.0247555015115,,d_score
57,ada,0.0,0.0,0.29363283775,0.0,1.45748663102,0.587265675501,dock,950.721186157,0.0240026399634,0.0589286653838,,0.392147813528,0.106146634414,0.0313216538759,0.218845385061,1.19965500349e-16,0.0294503145736,0.109566015949,,chemscore
58,ada,0.0,2.91497326203,2.349062702,0.0181818181818,5.82994652406,4.69812540401,dock,6766.0658549,-0.0440645340907,-0.0696429681808,,0.698055685261,0.256144473026,-0.0475445395285,-0.064978206923,-8.41391444056e-17,-0.0540476408229,-0.0973410769311,,pmf_score
59,ada,0.0,0.0,1.174531351,0.0,0.0,2.349062702,dock,48269.5040626,-0.0287366431975,0.00892858566421,,0.629244535178,0.186797011189,-0.0212658435492,0.066347459418,-3.52947173629e-16,-0.0352519984612,0.0223105137079,,g_score
60,ada17,18.4190205243,7.69742538164,3.00718702437,0.112947658402,5.72613351561,3.53344475364,dude,28947.7595422,-0.0627044174666,-0.098454125114,,0.684681293004,0.275869728885,-0.0148423800395,-0.129554699426,8.73641900636e-17,-0.0770871952221,-0.144657570674,,d_score
61,ada17,66.3084738874,29.8509911141,6.4466571835,0.438016528926,19.8067897015,10.8258732877,dude,910.134758763,-0.106308775919,-0.070430317502,,0.813463790481,0.514349897737,-0.176779553391,-0.0944374281016,-5.28287321176e-16,-0.130683552846,-0.10327045146,,chemscore
62,ada17,0.0,0.938710412395,1.03372053963,0.0137741046832,0.844839371155,0.977335782921,dude,511.128053471,-0.0204864096434,0.00116231882468,,0.560460844124,0.161053162907,-0.018122556303,0.0220747105424,-1.48350053007e-16,-0.0251868897644,0.00482491360359,,pmf_score
63,ada17,29.4704328389,15.3948507633,4.79270432009,0.225895316804,10.6074276601,7.14206918289,dude,29380.1856549,-0.0943632077558,-0.134450099879,,0.777975495928,0.379987257173,-0.125237460478,-0.203530390766,1.04668816725e-16,-0.115963273886,-0.196855310893,,g_score
64,ada17,2.98747112138,5.42531847562,3.02033952206,0.053412462908,3.92410768395,3.56294118281,vina,38402.6062025,-0.0515300333729,-0.00595559935525,,0.684957968017,0.25715193855,-0.0111510902823,-0.00318987297179,2.18351608284e-16,-0.0633063815864,-0.0161369276827,,d_score
65,ada17,8.96241336414,7.83657113145,4.50030588787,0.0771513353116,7.69728814929,5.61616152545,vina,1172.94106881,-0.0694561999574,-0.103015274297,,0.749067019754,0.327379354203,-0.0955435847324,-0.149069533803,-8.56668939648e-16,-0.0852790086432,-0.15087531573,,chemscore
66,ada17,0.0,0.904219745937,1.08732222794,0.00890207715134,1.20741774891,1.14738783853,vina,955.317238419,-0.000448604240984,0.0894814974336,,0.501830521672,0.145990646366,0.003410852613,0.12385223813,-2.20447023788e-16,-0.000550782687653,0.135351901533,,pmf_score
67,ada17,5.97494224276,3.31547240177,2.99013612684,0.0326409495549,2.86761715366,3.68371885002,vina,58592.4603129,-0.0708200365366,-0.0715225074273,,0.754040161576,0.280067412055,-0.0788115708305,-0.112799553719,-2.31013183427e-17,-0.0869789922865,-0.107828554254,,g_score
68,ada17,6.68384879725,5.14142215173,2.33676975945,0.042735042735,4.29063046899,2.95448256372,dock,27723.6917558,-0.0327092256102,-0.0858412757684,,0.627458211627,0.230457219473,-0.0438319106744,-0.180550184465,-9.23834454268e-16,-0.0401698771083,-0.132876815739,,d_score
69,ada17,20.0515463918,7.88351396599,3.47079037801,0.0655270655271,5.32038178155,3.84769822252,dock,1218.60266143,-0.0428430249131,-0.0632715573479,,0.667048623762,0.2772979717,-0.0544236541841,-0.111862443256,-9.07539933018e-16,-0.0525893940713,-0.0958818108539,,chemscore
70,ada17,0.0,1.02828443035,0.824742268041,0.00854700854701,0.858126093798,1.09934234929,dock,1132.19569276,-0.00283248293511,0.0704289733375,,0.511198845438,0.144690271778,0.00101846713659,0.115285789634,-1.11355474904e-16,-0.00348024233437,0.101562443576,,pmf_score
71,ada17,0.0,1.02828443035,1.37457044674,0.00854700854701,0.686500875039,1.44288683344,dock,89991.850639,-0.0215814455214,-0.124109593259,,0.583956574675,0.177823312019,-0.0292484692506,-0.229175181899,-7.86262483835e-16,-0.0265082840104,-0.18686816264,,g_score
72,adrb1,3.89018218623,0.404174772596,0.687990607709,0.00649350649351,0.202087386298,0.323760285981,dude,9131.8171649,0.0157803839077,0.0699881055225,,0.455731486906,0.115031805863,0.0198372999973,0.109926940365,-8.0747377395e-17,0.0193784718181,0.094685738413,,d_score
73,adrb1,7.78036437247,4.04174772596,2.50914221635,0.0649350649351,4.64800988485,3.23760285981,dude,1271.81313379,-0.0822065531573,0.0273092136534,,0.732203109489,0.267021260782,-0.0824087611887,0.0267426461191,7.37589355724e-17,-0.101075176371,0.0441458508052,,chemscore
74,adrb1,0.0,2.82922340817,1.98303175163,0.0454545454545,2.02087386298,1.78068157289,dude,5723.20320404,-0.0647481727802,-0.0877669245605,,0.68244611279,0.224333543916,-0.0693814849749,-0.152467605027,5.19668790388e-17,-0.0795678410972,-0.131406680502,,pmf_score
75,adrb1,0.0,2.02087386298,1.21410107243,0.0324675324675,1.61669909038,1.29504114392,dude,50420.6396042,-0.0274263260963,0.0798167838663,,0.577756104924,0.171734549216,-0.021376554964,0.106581905409,1.3408452064e-16,-0.0337590320618,0.116463609558,,g_score
76,adrb1,4.20238095238,2.10119047619,1.77565392354,0.5,1.68095238095,1.98445767196,vina,14566.2842041,-0.117744079959,0.209207217618,,0.62117188883,0.212070080443,-0.0496919100574,0.262189149307,1.6292368174e-16,-0.155398461465,0.295742057322,,d_score
77,adrb1,4.20238095238,4.20238095238,2.9594232059,1.0,3.64206349206,3.38525132275,vina,2054.78008401,-0.348516271458,0.137781059333,,0.821373251903,0.378134825772,-0.333728814226,0.170064224313,-3.44269711757e-16,-0.459741261782,0.208199006708,,chemscore
78,adrb1,4.20238095238,3.67708333333,3.25536552649,0.875,3.92222222222,3.26851851852,vina,11486.6627461,-0.328758845867,0.189207893298,,0.8077425208,0.401424463684,-0.293812281444,0.239013824394,3.94638201203e-16,-0.432946058084,0.272260823615,,pmf_score
79,adrb1,0.0,1.0505952381,1.59808853119,0.25,1.68095238095,1.75099206349,vina,78174.6812304,-0.139065221395,0.179779640405,,0.637900513365,0.205265793253,-0.0960411922571,0.224468570825,1.13775760043e-15,-0.182808712148,0.278522485937,,g_score
80,adrb1,0.0,3.49202079971,2.86713286713,0.0320512820513,4.8888291196,3.35664335664,dock,19692.3816276,-0.0331026064773,0.146686112745,,0.6233388947,0.244542412164,-0.0149007714523,0.255634343558,-3.81080311491e-16,-0.0405989880885,0.219118572489,,d_score
81,adrb1,13.6188811189,5.58723327954,3.98601398601,0.0512820512821,6.63483951945,5.17482517483,dock,1867.43255221,-0.0711525028955,0.159716103918,,0.764754193788,0.318450341989,-0.064731065659,0.195249313513,8.91534893563e-16,-0.087386648863,0.231476171301,,chemscore
82,adrb1,0.0,6.98404159943,3.63636363636,0.0641025641026,6.28563743948,4.75524475524,dock,9119.94826404,-0.0599097978665,0.102660536511,,0.722847567668,0.285685356104,-0.0562851123708,0.13084960375,-2.88309034515e-16,-0.073566126108,0.140095196095,,pmf_score
83,adrb1,6.80944055944,3.49202079971,2.44755244755,0.0320512820513,2.4444145598,2.37762237762,dock,96162.784088,-0.0374104018485,0.215192278455,,0.639502947011,0.222780727709,-0.0245276991926,0.268683378545,0.0,-0.0459397381389,0.322013743466,,g_score
84,adrb2,0.0,0.870710011321,0.436648779823,0.0148148148148,0.653032508491,0.523978535788,dude,31152.5809183,0.0410291944766,0.181043478735,,0.38813633168,0.0957408871142,0.0221164286171,0.267014372898,2.68308531721e-17,0.0504302813007,0.266035777751,,d_score
85,adrb2,4.19806612601,2.1767750283,2.44523316701,0.037037037037,3.26516254246,2.44523316701,dude,1421.44996482,-0.0719527577592,0.218991792942,,0.698475411513,0.244297467021,-0.0546552287686,0.266233313224,7.84143997007e-17,-0.0885795089514,0.330527194453,,chemscore
86,adrb2,8.39613225203,9.14245511887,3.18753609271,0.155555555556,7.40103509623,4.36648779823,dude,9544.56858287,-0.0842554264182,0.146712955131,,0.731940607393,0.303229378739,-0.0757653828129,0.179813640471,6.8409320252e-16,-0.103725958201,0.21991114788,,pmf_score
87,adrb2,0.0,2.1767750283,1.39727609543,0.037037037037,1.95909752547,1.83392487526,dude,57164.4391185,-0.0336313347837,0.16064529767,,0.593019041678,0.186850552697,-0.0198603350392,0.217485014873,3.02394703448e-16,-0.0413989896411,0.235587564538,,g_score
88,adrb2,0.0,0.650442682983,0.261288941028,0.00709219858156,0.979136138441,0.391933411541,vina,18349.006703,0.0168956384391,0.188968267919,,0.442840478892,0.112988643931,0.0332921567057,0.274574768737,-7.49507996641e-17,0.020743433851,0.287442366122,,d_score
89,adrb2,6.11416122004,5.20354146387,2.80885611605,0.0567375886525,6.20119554346,4.18062305644,vina,2043.24309815,-0.0657503569579,0.201410623009,,0.724992429904,0.277403314645,-0.0568378923744,0.23852981238,-1.01189797121e-15,-0.0808120490503,0.310041512026,,chemscore
90,adrb2,61.1416122004,20.1637231725,4.7032009385,0.219858156028,13.7079059382,7.5773792898,vina,14742.0961534,-0.0650775866936,0.213507357123,,0.722728700482,0.38426523869,-0.0618825640561,0.269491830046,-3.08915945591e-16,-0.0799249320195,0.321801112086,,pmf_score
91,adrb2,6.11416122004,1.30088536597,1.30644470514,0.0141843971631,1.63189356407,1.04515576411,vina,90637.2480333,-0.021650300186,0.201237812521,,0.574453246005,0.16948809485,-0.00679470603673,0.300125209943,-7.53615294799e-16,-0.0266051444506,0.300044930245,,g_score
92,adrb2,0.0,1.61047282369,1.61268197708,0.013698630137,1.20785461776,1.45141377937,dock,17302.8973044,-0.0181814080945,0.157866099346,,0.570474966189,0.17952756426,-0.00660458252682,0.203600662131,2.2752416225e-16,-0.0223043464328,0.244887385703,,d_score
93,adrb2,7.8376344086,7.24712770658,2.90282755874,0.0616438356164,5.6366548829,3.38663215187,dock,1908.14051343,-0.0576814458579,0.22011572248,,0.722991626383,0.282015043329,-0.0508845676513,0.234679589419,4.70390982869e-16,-0.0708327585825,0.320578132922,,chemscore
94,adrb2,39.188172043,14.4942554132,4.27360723926,0.123287671233,10.468073354,6.77326430373,dock,13105.3344764,-0.0531377777108,0.16709803498,,0.705350567094,0.342233974002,-0.0544078440241,0.208321583439,-1.52781492042e-16,-0.0652224895763,0.255057572213,,pmf_score
95,adrb2,15.6752688172,4.83141847106,1.69331607593,0.041095890411,3.62356385329,2.25775476791,dock,98342.0247917,-0.0324125810115,0.21404902192,,0.625495453876,0.21958860278,-0.0227553227522,0.283314131735,3.52548349574e-16,-0.0397923730843,0.312227874524,,g_score
96,akt1,0.0,0.0,0.0346020761246,0.0,0.0,0.0,dude,7500.13587054,0.153177079321,0.118675781657,,0.0878462875363,0.0183725186539,0.228657601481,0.185118214138,-1.68559009967e-16,0.188311726252,0.176408149024,,d_score
97,akt1,3.32587014044,5.17132247447,2.94117647059,0.0914634146341,4.14970953303,3.32179930796,dude,1060.80450841,-0.0722261430185,0.00428658464588,,0.694608599449,0.262133895658,-0.0790632421643,0.0233874121264,2.95732875833e-16,-0.0888592762923,0.00854345608864,,chemscore
98,akt1,13.3034805618,16.2034770867,6.53979238754,0.286585365854,11.9304149075,9.06574394464,dude,1482.80445376,-0.13959482653,-0.0509092131539,,0.875863785395,0.452455275584,-0.171132499132,-0.0835246877507,1.96161193261e-16,-0.171729234364,-0.081599601125,,pmf_score
99,akt1,6.65174028089,4.13705797958,2.62975778547,0.0731707317073,4.32261409691,3.39100346021,dude,48701.5978972,-0.0697984662966,-0.101770262435,,0.68759333086,0.254855843343,-0.0808373786124,-0.137644824171,0.0,-0.0858255013897,-0.152600921673,,g_score
100,akt1,0.0,0.0,0.238095238095,0.0,0.0,0.0,vina,10747.4330037,0.0692726216439,0.141275604991,,0.286973119773,0.0667236338847,0.0870583943726,0.23455811069,-1.16161940908e-16,0.0851307346703,0.213636637713,,d_score
101,akt1,32.5833333333,11.3848953594,3.28571428571,0.152866242038,7.61417921801,4.47619047619,vina,1554.63282972,-0.0786668384936,-0.0313235504278,,0.742352251335,0.313232541898,-0.0953911889624,-0.0412643068987,-5.88231020019e-16,-0.0966680825136,-0.0457684037141,,chemscore
102,akt1,13.9642857143,11.8592659994,5.52380952381,0.15923566879,10.4694964248,8.85714285714,vina,2754.08468827,-0.0992244033224,-0.104381393991,,0.8054652347,0.391528875758,-0.134460876585,-0.146769990987,1.48903188309e-16,-0.121887095974,-0.150967895058,,pmf_score
103,akt1,13.9642857143,9.96178343949,3.19047619048,0.133757961783,6.18652061464,4.09523809524,vina,81357.3663317,-0.068119109302,-0.124928912493,,0.709526895658,0.284923281531,-0.0852331963125,-0.171370831114,2.73578475729e-16,-0.0836903447189,-0.181022300906,,g_score
104,akt1,0.0,1.00477164281,0.959240991917,0.0122699386503,0.755897435897,0.706809151939,dock,10624.3899324,0.0303536222499,0.181860551699,,0.402550732096,0.114139288272,0.0488362959905,0.273935816559,-5.08807255982e-17,0.0373023922965,0.278810108848,,d_score
105,akt1,14.4509803922,11.0524880709,4.24085491163,0.134969325153,8.8188034188,5.85641868749,dock,1428.91093527,-0.0771568067247,0.00667849483641,,0.749148578694,0.329213976319,-0.0914747410537,-0.0359871495274,7.09507387675e-16,-0.0947952046786,0.00405674652806,,chemscore
106,akt1,0.0,4.01908657123,4.94766406357,0.0490797546012,4.53538461538,6.46225510344,dock,2415.28047735,-0.0874413098648,-0.0626751053878,,0.782142573336,0.331796646342,-0.103138824546,-0.129856774551,-4.78964375585e-17,-0.107441226389,-0.0990424362908,,pmf_score
107,akt1,4.81699346405,5.52624403545,2.01945471982,0.0674846625767,4.03145299145,2.42334566379,dock,89009.6762638,-0.0480156766048,-0.103876281225,,0.654716810967,0.231709809009,-0.0636982374115,-0.186001960591,3.3148749296e-16,-0.0589595923206,-0.149415509366,,g_score
108,akt2,0.0,0.0,0.0,0.0,0.0,0.0,dude,7775.691285,0.141886546006,-0.14642484571,,0.107951507188,0.0197772568758,0.185256117672,-0.245917132278,-1.44422642701e-16,0.174573373819,-0.225527923134,,d_score
109,akt2,8.4815270936,6.88355822089,3.87762124018,0.115942028986,7.7440029985,5.50684657671,dude,1047.92695786,-0.0791823967257,0.109931732773,,0.718908988129,0.3019234645,-0.0950635167355,0.124522511891,1.57041502652e-16,-0.0973713025214,0.155843063406,,chemscore
110,akt2,42.407635468,28.3946776612,6.63504078875,0.478260869565,20.2204522739,11.0136931534,dude,3065.16230784,-0.135484237496,0.109328540824,,0.874229090594,0.526503506675,-0.179149602809,0.0541370940852,3.70904152156e-16,-0.16691692724,0.15795029788,,pmf_score
111,akt2,8.4815270936,11.1857821089,4.04995996196,0.188405797101,9.46489255372,6.53938030985,dude,40412.9631552,-0.0795119109091,0.0143258087976,,0.719414439878,0.326459534664,-0.101317888002,-0.0400113334166,0.0,-0.0977059164157,0.032662134341,,g_score
112,akt2,0.0,0.0,0.0,0.0,0.0,0.0,vina,11836.1513776,0.0980931705729,-0.109523828064,,0.231762116792,0.048246638735,0.0988580494781,-0.154145710547,1.49616173727e-16,0.120648655786,-0.164943746478,,d_score
113,akt2,8.29914529915,11.1062091503,3.50272750126,0.191176470588,8.54323780794,5.63853695324,vina,1575.0783974,-0.0699140793386,0.180662444398,,0.691624443421,0.304125439388,-0.0749693441616,0.249524595102,-8.85887389043e-16,-0.086094396555,0.261828616695,,chemscore
114,akt2,41.4957264957,29.047008547,5.382239819,0.5,19.2222850679,9.73929110106,vina,5763.17533113,-0.0944324898568,0.0698047672778,,0.758073596397,0.475205568337,-0.137159974574,0.0636954153609,7.20185692899e-16,-0.116245397241,0.110072425173,,pmf_score
115,akt2,0.0,2.56297134238,3.67359225742,0.0441176470588,4.27161890397,4.78421317245,vina,67004.1722008,-0.0632365562387,0.0947032829947,,0.673025743385,0.266571144356,-0.0667319015035,0.093931560704,-1.32059232243e-16,-0.0777815238617,0.142458571787,,g_score
116,akt2,0.0,0.0,0.399646539028,0.0,0.665098039216,0.266039215686,dock,14347.2584481,0.0504927392956,0.0538491589302,,0.328963084414,0.0781836266647,0.0487088989866,0.043103218861,-6.38115000093e-17,0.0620150192804,0.0757712642341,,d_score
117,akt2,0.0,1.33019607843,2.53109474718,0.0147058823529,2.66039215686,2.39435294118,dock,1674.34422229,-0.0525491214058,0.0964948015729,,0.678422020172,0.228505745862,-0.0490660853423,0.0888407814589,-3.77241694005e-16,-0.0645853624057,0.125834929056,,chemscore
118,akt2,12.9219047619,13.3019607843,5.59505154639,0.147058823529,11.3066666667,7.18305882353,dock,5009.951655,-0.0893644592205,0.0574631964423,,0.803129130024,0.385136702909,-0.104112367503,0.0428553597135,-3.41608699512e-16,-0.109802964316,0.0898129911959,,pmf_score
119,akt2,0.0,0.0,0.932508591065,0.0,0.665098039216,1.33019607843,dock,90866.0800414,-0.0416077382565,-0.0162631688044,,0.64101753863,0.18736205099,-0.0428796515763,-0.105194280152,5.92983343167e-16,-0.0511132478766,-0.00909084450724,,g_score
120,aldr,0.0,0.62789411846,1.50860369056,0.010989010989,1.25578823692,1.5069458843,dude,6554.70076419,-0.0276196601095,0.0487049206414,,0.575004544705,0.176663121054,-0.0256960572679,0.0598893305384,-7.17779902911e-17,-0.0339816478751,0.0722306255898,,d_score
121,aldr,5.71383647799,8.79051765844,2.95434889401,0.153846153846,6.59288824383,4.39525882922,dude,1341.07855647,-0.0665506978258,-0.0784557096045,,0.679863926597,0.279455913989,-0.0948283052021,-0.135744211404,-6.16877248677e-17,-0.0818222078556,-0.121037805854,,chemscore
122,aldr,28.5691823899,21.9762941461,4.7772450201,0.384615384615,15.3834059023,7.40915059783,dude,13246.3404787,-0.12298692791,-0.175705600409,,0.832256343915,0.432149824227,-0.179374468816,-0.249874922382,-4.39548898737e-16,-0.151074295181,-0.262493677758,,pmf_score
123,aldr,0.0,3.76736471076,3.08006586822,0.0659340659341,5.65104706614,4.14410118184,dude,35681.1768993,-0.0549409916168,-0.188341688194,,0.647942481649,0.245193293936,-0.0813472600593,-0.26335600864,3.03330750169e-16,-0.0675446671236,-0.273847830458,,g_score
124,aldr,13.1977935382,2.1210739615,1.41742412702,0.0357142857143,1.06053698075,1.41742412702,vina,9797.67461377,-0.000739904636549,0.12406620552,,0.502566647112,0.150704013906,0.00589223033537,0.193823356808,-7.00429523176e-17,-0.000907469045961,0.187376231269,,d_score
125,aldr,6.59889676911,2.82809861533,1.70090895242,0.047619047619,2.1210739615,1.41742412702,vina,1766.22081277,-0.0337618173461,-0.00335864215107,,0.593144007036,0.191652424708,-0.0380539898737,0.00503796864092,-1.0944481571e-16,-0.0415045122146,-0.00223084783061,,chemscore
126,aldr,13.1977935382,9.19132049983,4.67749961915,0.154761904762,8.83780817291,6.66189339698,vina,17994.9079066,-0.103395948944,-0.122844881101,,0.784778089905,0.353139126439,-0.142598271634,-0.202808529472,-3.15508934398e-16,-0.127080257491,-0.193216685091,,pmf_score
127,aldr,0.0,0.707024653833,0.921325682561,0.0119047619048,0.707024653833,0.85045447621,vina,55689.6808571,-0.0159035789411,-0.0719563636607,,0.543577869033,0.159572393684,-0.0212419344639,-0.0810245532914,6.1871871647e-17,-0.0195570021942,-0.110469786191,,g_score
128,aldr,0.0,0.0,1.16032126733,0.0,0.444271669342,0.892554821025,dock,10207.0723432,0.00198592512664,0.0886850266952,,0.493977170628,0.138033555638,0.00604580392197,0.116388133299,-2.97165453653e-17,0.00243706404168,0.127940060326,,d_score
129,aldr,0.0,0.888543338684,1.42808771364,0.0112359550562,1.77708667737,1.78510964205,dock,1785.24872533,-0.0174815134844,-0.0379617145234,,0.555364289798,0.174916262476,-0.0234869254289,-0.0447023215188,-5.46598785231e-16,-0.0214688412957,-0.0526540628909,,chemscore
130,aldr,8.78670634921,15.1052367576,4.64128506933,0.191011235955,9.77397672552,6.78341663979,dock,16056.5673059,-0.0884912212832,-0.185608553138,,0.780273932043,0.358753555901,-0.131764191626,-0.28090265566,5.03107504989e-16,-0.108655223115,-0.285252937174,,pmf_score
131,aldr,0.0,0.0,0.981810303128,0.0,0.0,0.35702192841,dock,67390.3904659,-0.00987429573579,-0.0890081051167,,0.531058564077,0.141253621119,-0.0155910326888,-0.127417030874,-5.28060389994e-16,-0.0121187680588,-0.139755826833,,g_score
